file_name,file_code_x,file_code_y
019988.png,602.0,662.0
020009.png,319.0,519.0
020018.png,128.0,126.0
020026.png,44.0,4.0
020030.png,49.0,4.0
020032.png,63.0,65.0
020034.png,463.0,466.0
020036.png,18.0,198.0
020038.png,1161.0,111.0
020039.png,137.0,17.0
020046.png,475.0,4175.0
020047.png,143.0,449.0
020064.png,8929.0,820.0
020065.png,292.0,92.0
020068.png,4.0,44.0
020070.png,24.0,274.0
020086.png,28.0,8.0
020090.png,37.0,31.0
020092.png,33.0,31.0
020094.png,1255.0,255.0
020098.png,21.0,215.0
020100.png,69.0,609.0
020104.png,349.0,348.0
020111.png,578.0,5788.0
020112.png,35.0,75.0
020128.png,299.0,99.0
020134.png,2261.0,2266.0
020145.png,199.0,99.0
020149.png,12.0,7.0
020151.png,3117.0,317.0
020160.png,85.0,86.0
020162.png,34.0,54.0
020187.png,275.0,25.0
020189.png,165.0,16.0
020193.png,98.0,8.0
020212.png,353.0,352.0
020213.png,112.0,11.0
020214.png,114.0,14.0
020219.png,2477.0,477.0
020239.png,16.0,6.0
020260.png,113.0,115.0
020261.png,481.0,461.0
020267.png,306.0,30.0
020277.png,685.0,686.0
020280.png,159.0,358.0
020286.png,1.0,5.0
020293.png,2.0,23.0
020302.png,37.0,857.0
020306.png,69.0,9.0
020307.png,55.0,5.0
020310.png,899.0,99.0
020315.png,22010.0,2010.0
020316.png,203.0,20.0
020326.png,145.0,15.0
020336.png,28.0,240.0
020337.png,67.0,61.0
020342.png,68.0,18.0
020343.png,54.0,44.0
020344.png,27.0,2.0
020357.png,53.0,51.0
020368.png,3304.0,304.0
020369.png,377.0,177.0
020401.png,63.0,693.0
020404.png,27.0,26.0
020409.png,353.0,53.0
020412.png,6.0,76.0
020413.png,85.0,65.0
020416.png,121.0,11.0
020419.png,773.0,273.0
020423.png,103.0,105.0
020425.png,1207.0,12.0
020440.png,159.0,158.0
020442.png,493.0,443.0
020447.png,334.0,344.0
020451.png,673.0,573.0
020461.png,140.0,16.0
020476.png,136.0,156.0
020480.png,663.0,6663.0
020491.png,1.0,
020506.png,36.0,367.0
020509.png,170.0,70.0
020522.png,13.0,19.0
020529.png,52.0,552.0
020530.png,15.0,4015.0
020536.png,25.0,26.0
020538.png,1949.0,199.0
020544.png,44.0,4.0
020548.png,110.0,10.0
020550.png,15.0,5.0
020556.png,43.0,47.0
020557.png,72.0,2.0
020568.png,6.0,1.0
020571.png,95.0,55.0
020573.png,15.0,75.0
020579.png,48.0,45.0
020580.png,79.0,19.0
020590.png,87.0,7.0
020601.png,25.0,221.0
020604.png,235.0,135.0
020612.png,394.0,304.0
020625.png,1.0,
020644.png,117.0,717.0
020655.png,15.0,5.0
020657.png,101.0,181.0
020659.png,63.0,64.0
020663.png,177.0,17.0
020673.png,266.0,361.0
020684.png,27.0,274.0
020695.png,573.0,57.0
020696.png,147.0,7.0
020697.png,511.0,513.0
020698.png,13.0,44.0
020712.png,150.0,159.0
020716.png,344.0,34.0
020741.png,36.0,136.0
020754.png,41.0,741.0
020784.png,14.0,11.0
020795.png,287.0,281.0
020796.png,450.0,150.0
020798.png,1805.0,805.0
020800.png,19.0,39.0
020803.png,457.0,47.0
020805.png,77.0,7.0
020812.png,65.0,685.0
020817.png,66.0,56.0
020818.png,257.0,252.0
020823.png,30.0,500.0
020828.png,137.0,157.0
020838.png,882.0,8887.0
020845.png,129.0,29.0
020872.png,2410.0,2440.0
020875.png,1.0,7.0
020878.png,3426.0,342.0
020880.png,635.0,645.0
020886.png,148.0,14.0
020902.png,83.0,8.0
020911.png,27.0,224.0
020913.png,1.0,9.0
020915.png,68.0,63.0
020917.png,8.0,7.0
020919.png,16.0,36.0
020924.png,46.0,66.0
020933.png,231.0,23.0
020939.png,155.0,55.0
020940.png,189.0,89.0
020944.png,26.0,264.0
020945.png,11.0,171.0
020955.png,577.0,7.0
020960.png,337.0,37.0
020964.png,13.0,53.0
020980.png,4123.0,413.0
020985.png,49.0,449.0
020993.png,88.0,68.0
020995.png,67.0,6.0
020996.png,3.0,5.0
020998.png,696.0,69.0
021004.png,10.0,310.0
021010.png,6.0,68.0
021018.png,106.0,16.0
021025.png,894.0,94.0
021027.png,179.0,17.0
021030.png,138.0,179.0
021036.png,118.0,18.0
021041.png,2553.0,255.0
021046.png,192.0,194.0
021048.png,178.0,18.0
021061.png,199.0,99.0
021062.png,137.0,117.0
021069.png,634.0,654.0
021072.png,190.0,191.0
021076.png,135.0,735.0
021088.png,49.0,45.0
021099.png,18.0,178.0
021105.png,23.0,3.0
021118.png,94.0,34.0
021129.png,1.0,7.0
021131.png,22.0,2.0
021140.png,88.0,8.0
021142.png,280.0,28.0
021152.png,1.0,8.0
021165.png,205.0,295.0
021173.png,167.0,162.0
021185.png,276.0,376.0
021187.png,10.0,105.0
021190.png,20.0,60.0
021191.png,92.0,922.0
021195.png,3572.0,372.0
021206.png,864.0,366.0
021215.png,19.0,15.0
021216.png,964.0,464.0
021238.png,403.0,405.0
021256.png,1107.0,107.0
021257.png,48.0,8.0
021260.png,136.0,36.0
021261.png,41.0,1.0
021270.png,300.0,500.0
021276.png,53.0,55.0
021282.png,82.0,4.0
021283.png,110.0,10.0
021287.png,166.0,16.0
021292.png,138.0,136.0
021305.png,235.0,255.0
021311.png,43.0,45.0
021315.png,34.0,4.0
021333.png,14.0,10.0
021335.png,22.0,29.0
021345.png,787.0,781.0
021356.png,48.0,49.0
021361.png,3.0,8.0
021366.png,173.0,172.0
021371.png,60.0,601.0
021375.png,4480.0,480.0
021379.png,27.0,21.0
021380.png,3.0,5.0
021383.png,33.0,35.0
021390.png,33.0,34.0
021393.png,398.0,238.0
021405.png,194.0,594.0
021414.png,35.0,5.0
021428.png,153.0,155.0
021435.png,592.0,692.0
021448.png,167.0,17.0
021454.png,166.0,165.0
021457.png,175.0,75.0
021462.png,177.0,17.0
021478.png,121.0,11.0
021479.png,2.0,3.0
021481.png,130.0,13.0
021482.png,11.0,118.0
021498.png,41.0,45.0
021504.png,71.0,7.0
021505.png,273.0,20.0
021506.png,885.0,185.0
021517.png,61.0,681.0
021537.png,107.0,1057.0
021560.png,33.0,35.0
021564.png,6.0,64.0
021565.png,263.0,264.0
021568.png,280.0,230.0
021573.png,33.0,35.0
021588.png,180.0,130.0
021592.png,24.0,34.0
021601.png,77.0,15.0
021604.png,17.0,51.0
021606.png,12.0,424.0
021616.png,18.0,15.0
021619.png,30.0,10.0
021628.png,33.0,313.0
021631.png,16.0,76.0
021637.png,17.0,57.0
021639.png,44.0,4.0
021640.png,81.0,8.0
021645.png,39.0,9.0
021649.png,100.0,1010.0
021651.png,10.0,20.0
021657.png,370.0,37.0
021664.png,1766.0,76.0
021670.png,48.0,11.0
021683.png,40.0,4.0
021686.png,420.0,20.0
021691.png,80.0,30.0
021693.png,10.0,150.0
021696.png,66.0,56.0
021711.png,645.0,43.0
021712.png,20.0,70.0
021719.png,64.0,6.0
021721.png,30.0,40.0
021723.png,36.0,316.0
021728.png,24.0,44.0
021732.png,882.0,182.0
021733.png,412.0,417.0
021744.png,257.0,27.0
021748.png,66.0,6.0
021752.png,93.0,96.0
021754.png,17.0,77.0
021766.png,388.0,588.0
021768.png,33.0,43.0
021771.png,162.0,122.0
021786.png,643.0,543.0
021800.png,1131.0,11.0
021811.png,130.0,150.0
021818.png,330.0,130.0
021840.png,99.0,9.0
021843.png,158.0,658.0
021844.png,97.0,77.0
021854.png,7.0,1.0
021878.png,649.0,9.0
021889.png,16.0,26.0
021895.png,39.0,49.0
021896.png,511.0,51.0
021897.png,35.0,11.0
021900.png,170.0,70.0
021906.png,122.0,12.0
021918.png,251.0,51.0
021922.png,15.0,115.0
021926.png,32.0,3.0
021928.png,133.0,14.0
021930.png,113.0,112.0
021938.png,10.0,16.0
021947.png,43.0,455.0
021951.png,97.0,87.0
021968.png,55.0,5.0
021974.png,737.0,77.0
021980.png,10.0,17.0
021981.png,2.0,7.0
021984.png,17.0,63.0
021989.png,21.0,1.0
021991.png,149.0,19.0
021996.png,26.0,2.0
022014.png,132.0,32.0
022016.png,127.0,427.0
022021.png,92.0,97.0
022026.png,594.0,194.0
022030.png,18.0,12.0
022037.png,255.0,25.0
022038.png,14.0,18.0
022039.png,157.0,57.0
022052.png,19.0,39.0
022057.png,35.0,5.0
022058.png,13.0,133.0
022072.png,1.0,24.0
022077.png,38.0,33.0
022081.png,33.0,53.0
022088.png,23.0,55.0
022099.png,196.0,96.0
022106.png,92.0,2.0
022107.png,14.0,16.0
022109.png,125.0,25.0
022130.png,173.0,73.0
022132.png,505.0,50.0
022135.png,1.0,12.0
022139.png,8.0,83.0
022143.png,730.0,302.0
022148.png,163.0,164.0
022149.png,68.0,5.0
022180.png,28.0,6.0
022182.png,175.0,715.0
022188.png,38.0,8.0
022208.png,32.0,52.0
022209.png,36.0,35.0
022212.png,757.0,157.0
022213.png,5501.0,501.0
022215.png,137.0,17.0
022217.png,2.0,4.0
022229.png,436.0,426.0
022233.png,1.0,7.0
022236.png,76.0,66.0
022262.png,169.0,769.0
022272.png,550.0,450.0
022281.png,17.0,15.0
022291.png,5.0,52.0
022295.png,3947.0,377.0
022298.png,99.0,29.0
022300.png,73.0,75.0
022312.png,2280.0,280.0
022318.png,13.0,8.0
022323.png,125.0,12.0
022334.png,176.0,116.0
022342.png,277.0,27.0
022344.png,85.0,55.0
022352.png,84.0,5.0
022354.png,114.0,14.0
022355.png,538.0,38.0
022362.png,249.0,49.0
022378.png,307.0,317.0
022379.png,15.0,150.0
022390.png,92.0,32.0
022391.png,250.0,350.0
022396.png,137.0,437.0
022397.png,190.0,9.0
022406.png,44.0,414.0
022408.png,142.0,12.0
022421.png,348.0,344.0
022434.png,149.0,40.0
022438.png,173.0,773.0
022441.png,16.0,156.0
022454.png,3.0,2.0
022455.png,2173.0,113.0
022459.png,27.0,77.0
022468.png,33.0,1.0
022469.png,599.0,509.0
022471.png,122.0,222.0
022477.png,25.0,5.0
022479.png,100.0,166.0
022480.png,42.0,442.0
022485.png,183.0,3.0
022500.png,488.0,489.0
022526.png,1103.0,103.0
022537.png,85.0,5.0
022540.png,173.0,143.0
022544.png,955.0,155.0
022547.png,11.0,36.0
022550.png,103.0,1605.0
022555.png,350.0,550.0
022560.png,12.0,15.0
022563.png,305.0,15.0
022578.png,97.0,9.0
022580.png,105.0,106.0
022588.png,25.0,26.0
022589.png,538.0,558.0
022591.png,9995.0,995.0
022595.png,55.0,56.0
022596.png,255.0,25.0
022600.png,275.0,25.0
022605.png,727.0,42.0
022607.png,66.0,6.0
022610.png,230.0,2.0
022613.png,319.0,119.0
022614.png,86.0,36.0
022620.png,30.0,50.0
022622.png,42.0,41.0
022628.png,1107.0,107.0
022649.png,177.0,17.0
022664.png,313.0,413.0
022675.png,31.0,51.0
022682.png,200.0,201.0
022692.png,39.0,359.0
022694.png,48.0,468.0
022699.png,67.0,167.0
022700.png,15.0,75.0
022712.png,114.0,14.0
022716.png,638.0,635.0
022730.png,35.0,5.0
022735.png,277.0,911.0
022739.png,147.0,17.0
022740.png,463.0,465.0
022750.png,343.0,443.0
022752.png,97.0,947.0
022758.png,5.0,3.0
022759.png,439.0,459.0
022763.png,526.0,56.0
022777.png,207.0,7.0
022782.png,87.0,8.0
022785.png,18.0,1.0
022786.png,335.0,35.0
022795.png,27.0,147.0
022800.png,153.0,53.0
022806.png,165.0,163.0
022824.png,358.0,58.0
022848.png,13.0,53.0
022858.png,49.0,48.0
022862.png,170.0,19.0
022864.png,3129.0,319.0
022867.png,23.0,3.0
022875.png,187.0,887.0
022876.png,149.0,449.0
022878.png,23.0,27.0
022893.png,1595.0,155.0
022894.png,523.0,513.0
022895.png,136.0,116.0
022907.png,45.0,15.0
022912.png,55.0,555.0
022914.png,26.0,2.0
022918.png,1916.0,916.0
022928.png,14.0,24.0
022940.png,913.0,93.0
022941.png,119.0,9.0
022946.png,37.0,7.0
022951.png,115.0,15.0
022956.png,560.0,60.0
022959.png,422.0,22.0
022961.png,25.0,257.0
022990.png,407.0,40.0
022995.png,1730.0,7730.0
023002.png,34.0,314.0
023013.png,14.0,4.0
023026.png,1.0,6.0
023029.png,25.0,26.0
023033.png,280.0,260.0
023037.png,83.0,55.0
023039.png,186.0,6.0
023047.png,54.0,4.0
023048.png,71.0,74.0
023049.png,133.0,135.0
023057.png,82.0,12.0
023061.png,60.0,660.0
023076.png,60.0,50.0
023079.png,223.0,53.0
023086.png,273.0,275.0
023098.png,3.0,5.0
023124.png,129.0,19.0
023137.png,2.0,22.0
023139.png,88.0,8.0
023142.png,2521.0,27521.0
023144.png,217.0,211.0
023145.png,179.0,779.0
023146.png,67.0,7.0
023162.png,227.0,27.0
023163.png,33.0,3.0
023174.png,310.0,410.0
023182.png,72.0,152.0
023186.png,0.0,40.0
023197.png,2607.0,2007.0
023202.png,1.0,13.0
023207.png,1662.0,1652.0
023216.png,166.0,165.0
023217.png,23.0,25.0
023223.png,1388.0,138.0
023225.png,25.0,75.0
023229.png,26.0,126.0
023233.png,3.0,
023237.png,133.0,33.0
023244.png,157.0,757.0
023263.png,180.0,80.0
023273.png,7.0,
023276.png,375.0,35.0
023281.png,119.0,19.0
023311.png,44.0,14.0
023314.png,228.0,226.0
023316.png,333.0,33.0
023328.png,226.0,26.0
023331.png,17.0,77.0
023335.png,1908.0,1909.0
023344.png,83.0,3.0
023349.png,272.0,212.0
023353.png,31.0,1.0
023354.png,2837.0,2831.0
023358.png,10.0,110.0
023361.png,140.0,440.0
023370.png,343.0,43.0
023372.png,67.0,6.0
023375.png,550.0,50.0
023381.png,39.0,19.0
023382.png,318.0,313.0
023397.png,835.0,815.0
023406.png,19.0,59.0
023407.png,145.0,445.0
023419.png,224.0,24.0
023426.png,435.0,45.0
023427.png,122.0,12.0
023432.png,367.0,362.0
023436.png,442.0,42.0
023439.png,10.0,40.0
023444.png,67.0,57.0
023448.png,34.0,4.0
023457.png,120.0,170.0
023465.png,32.0,2.0
023488.png,261.0,266.0
023489.png,127.0,427.0
023499.png,299.0,29.0
023502.png,125.0,325.0
023509.png,33.0,35.0
023517.png,1222.0,122.0
023528.png,6.0,66.0
023532.png,189.0,169.0
023538.png,2.0,9.0
023539.png,41.0,421.0
023555.png,737.0,77.0
023559.png,124.0,114.0
023561.png,48.0,18.0
023565.png,725.0,125.0
023567.png,262.0,26.0
023570.png,65.0,85.0
023580.png,23.0,25.0
023597.png,23.0,26.0
023610.png,14.0,44.0
023615.png,107.0,101.0
023617.png,20.0,2.0
023621.png,94.0,14.0
023622.png,887.0,387.0
023630.png,67.0,5.0
023631.png,5536.0,536.0
023637.png,220.0,20.0
023639.png,349.0,540.0
023642.png,18.0,15.0
023666.png,35.0,55.0
023667.png,13.0,3.0
023694.png,166.0,66.0
023701.png,23.0,25.0
023714.png,35.0,16.0
023720.png,17.0,15.0
023737.png,6.0,5.0
023738.png,49.0,99.0
023742.png,388.0,338.0
023743.png,87.0,874.0
023745.png,79.0,9.0
023749.png,194.0,19.0
023751.png,336.0,36.0
023758.png,101.0,161.0
023762.png,98.0,92.0
023766.png,115.0,1415.0
023768.png,37.0,57.0
023769.png,135.0,455.0
023772.png,33.0,18.0
023783.png,13.0,15.0
023806.png,900.0,200.0
023809.png,125.0,25.0
023813.png,359.0,550.0
023816.png,770.0,70.0
023832.png,372.0,32.0
023837.png,64.0,4.0
023840.png,46.0,66.0
023841.png,6.0,4.0
023860.png,13.0,19.0
023866.png,39.0,19.0
023875.png,27.0,21.0
023876.png,975.0,915.0
023881.png,337.0,7.0
023885.png,27.0,57.0
023895.png,147.0,47.0
023896.png,37.0,77.0
023899.png,417.0,47.0
023904.png,78.0,71.0
023919.png,1003.0,1001.0
023920.png,45.0,1.0
023923.png,819.0,619.0
023925.png,133.0,135.0
023926.png,3.0,5.0
023931.png,35.0,355.0
023934.png,12.0,2.0
023937.png,13.0,17.0
023945.png,14.0,1.0
023950.png,98.0,5.0
023957.png,18.0,19.0
023962.png,1.0,9.0
023970.png,100.0,0.0
023978.png,19.0,12.0
023981.png,880.0,80.0
023993.png,118.0,718.0
024002.png,177.0,17.0
024005.png,199.0,19.0
024009.png,399.0,389.0
024024.png,73.0,41.0
024026.png,1102.0,102.0
024027.png,60.0,660.0
024031.png,119.0,19.0
024046.png,50.0,0.0
024047.png,33.0,75.0
024048.png,2195.0,2145.0
024060.png,337.0,37.0
024069.png,1527.0,1521.0
024070.png,83.0,81.0
024072.png,17.0,77.0
024074.png,19.0,189.0
024096.png,53.0,55.0
024100.png,575.0,55.0
024106.png,131.0,11.0
024107.png,693.0,695.0
024110.png,105.0,1051.0
024113.png,1013.0,13.0
024115.png,556.0,356.0
024127.png,11.0,114.0
024137.png,59.0,19.0
024147.png,903.0,3.0
024153.png,115.0,15.0
024167.png,2221.0,221.0
024190.png,14128.0,4128.0
024193.png,672.0,162.0
024206.png,70.0,78.0
024207.png,1021.0,1024.0
024209.png,147.0,17.0
024212.png,6.0,3.0
024214.png,43.0,4.0
024220.png,998.0,8.0
024222.png,13.0,15.0
024231.png,939.0,339.0
024242.png,628.0,6628.0
024250.png,471.0,41.0
024252.png,22.0,2.0
024253.png,41.0,4.0
024255.png,129.0,15.0
024256.png,38.0,358.0
024257.png,53.0,3.0
024267.png,103.0,105.0
024270.png,3.0,5.0
024273.png,94.0,34.0
024274.png,57.0,51.0
024284.png,7.0,70.0
024286.png,67.0,1.0
024288.png,163.0,13.0
024290.png,18.0,180.0
024291.png,125.0,25.0
024293.png,624.0,64.0
024303.png,355.0,354.0
024304.png,556.0,56.0
024313.png,35.0,55.0
024314.png,174.0,14.0
024322.png,135.0,136.0
024323.png,47.0,49.0
024333.png,189.0,89.0
024336.png,22.0,2.0
024347.png,734.0,34.0
024349.png,33.0,5.0
024353.png,4.0,41.0
024355.png,11.0,161.0
024362.png,1394.0,394.0
024384.png,201.0,21.0
024385.png,10.0,0.0
024387.png,470.0,410.0
024390.png,40.0,4.0
024392.png,170.0,70.0
024394.png,34.0,49.0
024395.png,338.0,336.0
024403.png,133.0,12.0
024404.png,33.0,53.0
024407.png,854.0,54.0
024411.png,4113.0,43.0
024414.png,229.0,249.0
024415.png,110.0,10.0
024420.png,24.0,74.0
024424.png,67.0,7.0
024431.png,85.0,87.0
024432.png,98.0,8.0
024444.png,20.0,0.0
024445.png,12.0,152.0
024452.png,1.0,5.0
024453.png,13.0,5.0
024477.png,63.0,3.0
024480.png,167.0,17.0
024484.png,11.0,44.0
024488.png,155.0,455.0
024496.png,73.0,75.0
024497.png,203.0,202.0
024506.png,118.0,115.0
024517.png,64.0,66.0
024527.png,109.0,9.0
024534.png,33.0,55.0
024547.png,33.0,35.0
024549.png,189.0,89.0
024551.png,27.0,21.0
024558.png,347.0,442.0
024559.png,15.0,95.0
024578.png,1.0,7.0
024579.png,63.0,62.0
024603.png,277.0,27.0
024606.png,6.0,5.0
024608.png,13.0,33.0
024620.png,30.0,20.0
024621.png,65.0,6.0
024626.png,231.0,261.0
024631.png,953.0,353.0
024637.png,64.0,4.0
024641.png,34.0,14.0
024652.png,63.0,65.0
024670.png,20.0,26.0
024671.png,603.0,2603.0
024675.png,12.0,72.0
024680.png,35.0,5.0
024683.png,67.0,7.0
024687.png,11.0,141.0
024692.png,16.0,15.0
024693.png,503.0,505.0
024710.png,10.0,160.0
024715.png,20.0,21.0
024718.png,68.0,8.0
024728.png,4446.0,46.0
024729.png,164.0,1641.0
024734.png,168.0,18.0
024735.png,20.0,0.0
024736.png,228.0,223.0
024751.png,502.0,52.0
024758.png,46.0,66.0
024775.png,136.0,436.0
024784.png,28.0,27.0
024789.png,36.0,56.0
024790.png,153.0,154.0
024791.png,644.0,64.0
024795.png,157.0,757.0
024797.png,54.0,5.0
024809.png,23.0,2.0
024823.png,41.0,11.0
024830.png,131.0,151.0
024854.png,4.0,49.0
024858.png,25.0,75.0
024870.png,537.0,57.0
024871.png,13.0,15.0
024880.png,54.0,154.0
024885.png,123.0,423.0
024900.png,207.0,611.0
024901.png,15.0,150.0
024905.png,34.0,4.0
024908.png,34.0,74.0
024916.png,29.0,26.0
024917.png,148.0,145.0
024919.png,26.0,216.0
024922.png,6.0,1.0
024926.png,8825.0,825.0
024928.png,1167.0,16.0
024936.png,170.0,70.0
024942.png,129.0,9.0
024945.png,137.0,57.0
024950.png,884.0,4.0
024953.png,55.0,5.0
024956.png,7.0,1.0
024964.png,31.0,51.0
024970.png,1257.0,257.0
024973.png,97.0,47.0
024983.png,19.0,169.0
024987.png,177.0,17.0
024991.png,35.0,45.0
024994.png,15.0,6.0
024999.png,13.0,33.0
025035.png,8.0,82.0
025040.png,199.0,194.0
025058.png,14.0,19.0
025062.png,24.0,74.0
025063.png,2247.0,247.0
025064.png,509.0,54.0
025068.png,38.0,30.0
025073.png,2780.0,80.0
025080.png,314.0,34.0
025082.png,27.0,25.0
025087.png,32.0,52.0
025097.png,42.0,4.0
025101.png,42.0,2.0
025111.png,223.0,229.0
025115.png,218.0,118.0
025124.png,280.0,230.0
025125.png,4800.0,4600.0
025153.png,120.0,12.0
025154.png,5.0,6.0
025162.png,13.0,15.0
025170.png,156.0,56.0
025179.png,33.0,3.0
025183.png,1216.0,216.0
025184.png,17.0,11.0
025191.png,13.0,15.0
025202.png,36.0,56.0
025203.png,46.0,446.0
025208.png,277.0,272.0
025217.png,2903.0,903.0
025218.png,113.0,13.0
025228.png,17.0,114.0
025229.png,12.0,3.0
025248.png,100.0,10.0
025252.png,8.0,11.0
025255.png,118.0,116.0
025266.png,28.0,8.0
025268.png,443.0,43.0
025270.png,39.0,30.0
025282.png,290.0,390.0
025296.png,1540.0,140.0
025297.png,39.0,9.0
025327.png,35.0,37.0
025328.png,283.0,263.0
025344.png,176.0,136.0
025345.png,1119.0,19.0
025346.png,35.0,15.0
025358.png,137.0,17.0
025362.png,30.0,36.0
025371.png,88.0,8.0
025384.png,135.0,138.0
025391.png,47.0,27.0
025399.png,66.0,56.0
025407.png,221.0,421.0
025416.png,215.0,25.0
025433.png,1208.0,1206.0
025438.png,6.0,56.0
025449.png,346.0,146.0
025467.png,62.0,52.0
025469.png,70.0,7.0
025474.png,985.0,385.0
025480.png,44.0,4.0
025483.png,80.0,0.0
025490.png,188.0,88.0
025491.png,27.0,25.0
025496.png,35.0,55.0
025505.png,61.0,6.0
025506.png,167.0,161.0
025524.png,335.0,935.0
025529.png,20.0,21.0
025538.png,439.0,339.0
025548.png,230.0,30.0
025552.png,3164.0,364.0
025565.png,120.0,150.0
025566.png,20.0,2.0
025568.png,34.0,44.0
025574.png,260.0,60.0
025583.png,220.0,20.0
025592.png,13.0,43.0
025595.png,222.0,122.0
025596.png,3347.0,347.0
025603.png,9.0,94.0
025616.png,18.0,159.0
025617.png,1.0,14.0
025618.png,144.0,11.0
025619.png,75.0,5.0
025622.png,45.0,5.0
025625.png,86.0,85.0
025633.png,3.0,5.0
025639.png,113.0,13.0
025648.png,18.0,1.0
025650.png,17.0,47.0
025658.png,33.0,35.0
025659.png,258.0,253.0
025669.png,9.0,1.0
025672.png,42.0,44.0
025688.png,7.0,1.0
025691.png,19.0,1.0
025695.png,189.0,18.0
025698.png,13.0,35.0
025710.png,415.0,45.0
025719.png,14.0,17.0
025731.png,78.0,8.0
025742.png,25.0,23.0
025749.png,25.0,245.0
025752.png,1132.0,32.0
025758.png,17.0,77.0
025759.png,31.0,11.0
025768.png,118.0,115.0
025771.png,110.0,1.0
025773.png,94.0,64.0
025779.png,502.0,50.0
025782.png,138.0,378.0
025791.png,42.0,74.0
025794.png,445.0,45.0
025801.png,31.0,301.0
025802.png,55.0,5.0
025803.png,33.0,53.0
025804.png,237.0,257.0
025808.png,129.0,127.0
025839.png,10.0,11.0
025840.png,135.0,125.0
025848.png,68.0,63.0
025855.png,126.0,86.0
025860.png,241.0,441.0
025862.png,248.0,242.0
025870.png,10.0,70.0
025874.png,91.0,1.0
025887.png,13.0,43.0
025888.png,412.0,12.0
025889.png,93.0,85.0
025890.png,14.0,144.0
025900.png,442.0,242.0
025901.png,78.0,7.0
025902.png,320.0,30.0
025907.png,199.0,19.0
025910.png,38.0,378.0
025915.png,135.0,139.0
025916.png,6.0,36.0
025917.png,238.0,258.0
025919.png,399.0,99.0
025922.png,262.0,62.0
025930.png,2.0,25.0
025932.png,45.0,15.0
025951.png,77.0,17.0
025960.png,15.0,175.0
025961.png,75.0,7.0
025964.png,449.0,46.0
025978.png,121.0,721.0
025992.png,453.0,43.0
025994.png,143.0,13.0
025996.png,3.0,5.0
026019.png,149.0,749.0
026027.png,218.0,718.0
026030.png,66.0,60.0
026037.png,129.0,120.0
026056.png,167.0,1167.0
026063.png,23.0,24.0
026067.png,58.0,53.0
026070.png,220.0,920.0
026084.png,223.0,225.0
026095.png,4835.0,435.0
026098.png,301.0,1.0
026112.png,597.0,197.0
026114.png,37.0,57.0
026118.png,17.0,72.0
026134.png,156.0,756.0
026140.png,666.0,166.0
026150.png,92.0,99.0
026156.png,238.0,2318.0
026161.png,3314.0,314.0
026165.png,835.0,85.0
026175.png,10.0,70.0
026191.png,197.0,157.0
026194.png,182.0,12.0
026196.png,195.0,135.0
026203.png,332.0,132.0
026204.png,13.0,14.0
026211.png,146.0,16.0
026216.png,19.0,9.0
026219.png,822.0,824.0
026220.png,33.0,3.0
026222.png,103.0,403.0
026225.png,445.0,5.0
026235.png,389.0,39.0
026244.png,210.0,710.0
026248.png,16.0,115.0
026252.png,190.0,40.0
026255.png,13.0,33.0
026259.png,412.0,411.0
026261.png,19.0,9.0
026263.png,418.0,46.0
026264.png,29.0,270.0
026273.png,81.0,31.0
026282.png,2472.0,272.0
026296.png,455.0,450.0
026298.png,49.0,42.0
026308.png,43.0,41.0
026323.png,28.0,228.0
026326.png,83.0,85.0
026330.png,187.0,197.0
026342.png,251.0,551.0
026347.png,42.0,48.0
026350.png,12.0,22.0
026360.png,2426.0,26.0
026362.png,69.0,54.0
026397.png,69.0,6.0
026406.png,86.0,66.0
026418.png,366.0,361.0
026427.png,202.0,204.0
026431.png,82.0,32.0
026432.png,1177.0,17.0
026441.png,2.0,8.0
026443.png,321.0,320.0
026445.png,153.0,152.0
026451.png,1122.0,122.0
026453.png,569.0,59.0
026463.png,29.0,28.0
026475.png,1335.0,135.0
026497.png,92.0,922.0
026500.png,273.0,277.0
026510.png,136.0,3.0
026523.png,121.0,11.0
026525.png,1490.0,490.0
026541.png,277.0,271.0
026544.png,338.0,31.0
026547.png,106.0,1.0
026548.png,797.0,77.0
026551.png,288.0,28.0
026561.png,864.0,364.0
026566.png,55.0,550.0
026574.png,255.0,25.0
026578.png,121.0,421.0
026585.png,66.0,36.0
026586.png,426.0,420.0
026589.png,1253.0,1259.0
026591.png,378.0,38.0
026593.png,18.0,13.0
026596.png,2237.0,237.0
026600.png,16.0,46.0
026601.png,247.0,241.0
026602.png,303.0,305.0
026616.png,57.0,557.0
026619.png,118.0,318.0
026621.png,115.0,215.0
026623.png,110.0,10.0
026626.png,1.0,2.0
026632.png,20.0,70.0
026656.png,119.0,719.0
026658.png,49.0,79.0
026660.png,44.0,4.0
026663.png,808.0,1808.0
026666.png,182.0,185.0
026670.png,23.0,3.0
026674.png,861.0,361.0
026692.png,4.0,44.0
026709.png,1748.0,148.0
026716.png,54.0,5.0
026718.png,579.0,59.0
026725.png,47.0,477.0
026731.png,434.0,44.0
026734.png,39.0,9.0
026740.png,313.0,33.0
026744.png,129.0,19.0
026753.png,3769.0,369.0
026757.png,166.0,466.0
026763.png,250.0,10.0
026764.png,174.0,774.0
026776.png,320.0,20.0
026777.png,223.0,41.0
026787.png,313.0,3.0
026794.png,153.0,157.0
026796.png,89.0,86.0
026812.png,549.0,59.0
026817.png,19.0,39.0
026833.png,26.0,6.0
026837.png,662.0,663.0
